order_id,product_id,product_name,category,quantity,price,order_date,store_location
af5e2d7e-f285-4df6-9b8b-531a1dffad7c,P1006,Sanitary Pads,Feminine Care,2,26.59,2024-10-16,New York
25581f99-9df1-45a1-b56b-c7cbd42f3672,P1009,Paper Towels,Family Care,6,25.25,2024-12-13,Los Angeles
04ea28a8-c491-4715-9e00-45becea9f0a2,P1002,Air Freshener,Home Care,5,16.58,2025-05-29,New York
6cc2f3aa-aeaf-4a29-a3ef-e90869fe844a,P1006,Sanitary Pads,Feminine Care,4,6.13,2024-11-06,Los Angeles
fef54037-65c6-4e0a-ad9e-17e1ecd833fc,P1017,Cough Syrup,Personal Health Care,7,2.32,2024-10-07,Los Angeles
e6b67ebb-1035-4b42-9873-7ab9a2778496,P1009,Paper Towels,Family Care,2,27.92,2024-12-27,Chicago
6b578a89-acfb-4647-9b78-ec645e6c5a26,P1001,Fabric Softener,Fabric Care,5,18.66,2024-09-07,Chicago
3079ea75-888f-409c-af53-26dbecdb8d6f,P1001,Fabric Softener,Fabric Care,4,25.25,2025-01-10,New York
182e6762-e020-4c12-b624-f94d2b2e39f4,P1014,Toothpaste,Oral Care,2,10.34,2024-10-26,Los Angeles
9978e40d-43c7-43c2-8ad1-5cf53844af9a,P1018,Razor Blades,Grooming,4,7.81,2025-06-04,Chicago
fffa98a3-8a92-433a-ad2f-4d6df9e95694,P1018,Razor Blades,Grooming,3,16.28,2025-01-30,New York
255a5e27-5ed7-4d8d-9436-e289b67cb421,P1000,Liquid Detergent,Fabric Care,6,25.91,2025-06-19,Los Angeles
efc83b9f-f43c-46a4-9158-c89295596dcf,P1013,Face Wash,Skin & Personal Care,5,6.99,2024-12-30,Los Angeles
3c996be0-000e-4bff-b9e4-ca0fb9558951,P1011,Hair Conditioner,Hair Care,2,12.43,2025-05-30,Chicago
bea1b61c-c537-48b6-af5f-fef0567bcb1d,P1002,Air Freshener,Home Care,3,2.78,2025-06-06,New York
5e805715-11ad-4bd9-be85-eace31905601,P1010,Shampoo,Hair Care,5,5.84,2025-06-10,Chicago
bd753f8d-55c0-4b64-900f-d91a4692d98c,P1008,Facial Tissues,Family Care,3,27.65,2024-11-27,Chicago
a6c378f8-94ed-4076-b924-b1794e099efb,P1004,Diapers,Baby Care,8,8.57,2025-02-23,Los Angeles
7bd79e0c-ecd0-45b6-b3e3-96999097e8dc,P1014,Toothpaste,Oral Care,5,8.38,2024-10-28,Chicago
a3172275-8ac3-413a-b927-b0e0b83c9d37,P1001,Fabric Softener,Fabric Care,7,8.5,2025-05-26,New York
165ab25c-4783-401a-af33-9a3b13fdfd3c,P1019,Shaving Foam,Grooming,3,14.87,2024-12-18,Chicago
11aaee7b-ee7e-4362-b847-0869d3245dc4,P1012,Body Lotion,Skin & Personal Care,1,2.77,2024-11-27,New York
5bf20464-9557-4561-bb17-673ddf1fe605,P1017,Cough Syrup,Personal Health Care,10,7.0,2025-03-28,New York
a9a39a19-7097-44f7-a292-14ad73f518df,P1010,Shampoo,Hair Care,6,6.02,2025-03-04,Chicago
49fdc1f7-f498-4bc7-98f1-2d1ef1f5aa9b,P1006,Sanitary Pads,Feminine Care,9,24.05,2024-07-06,New York
887361a1-19a8-4316-9eb2-a15111b80747,P1005,Baby Lotion,Baby Care,4,11.91,2024-09-22,Chicago
9f2d8c01-efc7-4ee6-85ae-070765f3607e,P1015,Mouthwash,Oral Care,8,19.38,2025-05-04,New York
68946177-87c5-4a38-a3c2-7b4c7571eb44,P1015,Mouthwash,Oral Care,6,3.48,2024-08-22,New York
8b95276f-15b2-46cf-bbe1-dfc427592d87,P1001,Fabric Softener,Fabric Care,6,25.51,2025-01-24,Los Angeles
2b8407d3-f653-424c-9546-2029379417f0,P1000,Liquid Detergent,Fabric Care,6,4.26,2024-12-19,New York
cae3d2da-8791-4958-9e18-66bfc3d2539a,P1004,Diapers,Baby Care,10,20.96,2024-12-27,New York
b87ee877-d1c3-4c75-a628-9647519aee8d,P1013,Face Wash,Skin & Personal Care,10,29.84,2024-07-13,Chicago
3e1ab76f-285b-4ef2-9251-c1128dd4dada,P1014,Toothpaste,Oral Care,1,15.53,2024-11-17,Los Angeles
d290f04d-0940-4f1a-94cf-8b5bd24e916f,P1013,Face Wash,Skin & Personal Care,7,26.37,2025-01-19,Chicago
18948caf-78d6-4249-a5ea-f7c1cedbe543,P1015,Mouthwash,Oral Care,10,23.5,2025-02-23,Los Angeles
d7e59e8a-5c1a-43ed-bdb6-62ba30c87d47,P1003,Floor Cleaner,Home Care,9,10.33,2025-03-16,Chicago
fdc29f0a-f1e7-46a0-ae91-1ec8b4d5a5b8,P1003,Floor Cleaner,Home Care,6,24.58,2024-07-26,Los Angeles
b33364ad-35e8-42d6-9586-a7deef25da15,P1017,Cough Syrup,Personal Health Care,3,8.51,2025-02-25,Chicago
b604195c-607d-42d9-ab1f-4b47d1928b29,P1003,Floor Cleaner,Home Care,5,29.87,2025-04-05,Chicago
34c283f6-f56d-4b97-9a5f-96bff3ad1517,P1018,Razor Blades,Grooming,10,23.9,2025-06-06,Chicago
fa59043b-7452-49e4-beca-eeb9d1d1d847,P1010,Shampoo,Hair Care,7,2.53,2024-12-01,Los Angeles
1ba1ffa2-5b4c-4e1f-8560-112db20f1a97,P1018,Razor Blades,Grooming,5,22.63,2025-03-28,Chicago
2b6ceced-5a24-4885-99bb-bb5c797c8f9b,P1018,Razor Blades,Grooming,3,7.37,2025-03-31,Chicago
f7c8e76a-5873-418d-8e08-afe5b00d55ee,P1002,Air Freshener,Home Care,10,5.93,2025-04-10,Los Angeles
356084ed-d0d0-456c-9faa-adf62a88b68d,P1016,Pain Relief Tablets,Personal Health Care,9,3.79,2025-04-17,Chicago
ce54200a-11f0-4d6e-9c81-02b408d5bcd2,P1018,Razor Blades,Grooming,3,3.95,2025-02-11,New York
9951f5b5-1d19-45fa-96e4-ebb9dc9d6854,P1012,Body Lotion,Skin & Personal Care,8,25.21,2024-11-13,New York
683fd004-57fb-484f-beb6-b8e190c1956c,P1011,Hair Conditioner,Hair Care,3,19.43,2025-03-15,Chicago
59c0b2b3-c6e1-4661-a44c-129c10fcfdd6,P1012,Body Lotion,Skin & Personal Care,5,21.11,2025-02-20,Los Angeles
36030c43-9664-45f8-b3dd-31cd33b80aa5,P1013,Face Wash,Skin & Personal Care,4,2.92,2025-04-18,New York
809cf0df-f1e9-49f5-9e0d-4b10ee2e05bf,P1011,Hair Conditioner,Hair Care,2,7.44,2025-05-11,New York
f234b797-16f4-4554-8187-7bfe0b7e7ce0,P1017,Cough Syrup,Personal Health Care,10,23.05,2024-09-25,Chicago
d3beba8e-5e0a-49bf-aae5-837b37ee2ea6,P1006,Sanitary Pads,Feminine Care,8,16.03,2025-05-15,New York
9fffa0a3-dbe0-4956-8d70-462bdc8e849d,P1007,Tampons,Feminine Care,3,20.13,2024-10-27,Chicago
951ca736-1fc0-4f93-9272-c5a86898ab67,P1005,Baby Lotion,Baby Care,7,8.25,2024-08-04,New York
2192e4fd-2d0f-4e54-afbc-a960122a8830,P1005,Baby Lotion,Baby Care,7,5.18,2024-07-23,New York
4b2f5583-bc8e-40de-8462-e480427c3d6b,P1008,Facial Tissues,Family Care,2,24.04,2024-09-29,Chicago
9b48a355-7e75-4d09-8e9d-fe158377b7de,P1005,Baby Lotion,Baby Care,10,29.48,2025-03-01,Los Angeles
ae199f8b-d5d9-4c20-9caa-1a9fd42849fe,P1017,Cough Syrup,Personal Health Care,3,25.52,2024-10-13,Chicago
a5051a5c-9863-43eb-8d13-78013236a1fb,P1012,Body Lotion,Skin & Personal Care,8,13.72,2025-04-02,Chicago
27affe1c-3d7a-4093-bcc2-34a0cf0acd3a,P1007,Tampons,Feminine Care,9,12.02,2024-09-29,Chicago
775af24b-11d8-4b56-846e-c6af5e39171a,P1010,Shampoo,Hair Care,9,27.79,2025-01-15,Chicago
dfa29bf8-36d2-463d-aa90-b73eae20bbba,P1000,Liquid Detergent,Fabric Care,1,25.49,2024-12-28,Los Angeles
8a77f050-bff5-4d02-9c0d-8b936ba57191,P1007,Tampons,Feminine Care,2,12.47,2024-11-26,Chicago
43bb3b4f-c549-4bc4-8210-6c16cc54f075,P1000,Liquid Detergent,Fabric Care,3,26.4,2025-03-12,New York
31efc9c0-a842-4a60-be00-4246832a0c89,P1008,Facial Tissues,Family Care,4,9.83,2024-07-05,Chicago
f905b996-fd05-4975-9ee0-d026577d5dfb,P1017,Cough Syrup,Personal Health Care,9,14.95,2024-08-20,New York
8fb75cc2-92d2-4440-bfdb-efbeb72299df,P1016,Pain Relief Tablets,Personal Health Care,6,21.47,2024-07-26,Los Angeles
77199577-426e-4895-bd98-12cc07915dc4,P1013,Face Wash,Skin & Personal Care,7,23.48,2024-11-22,New York
673321bd-22be-486e-812c-0d17174f082d,P1002,Air Freshener,Home Care,2,7.53,2024-10-25,Chicago
7c9e5980-da75-4fa2-ac5a-2c202aa0594b,P1016,Pain Relief Tablets,Personal Health Care,6,7.21,2024-08-20,New York
7542280a-abfa-4232-b798-4c98ac6db6bf,P1005,Baby Lotion,Baby Care,7,26.12,2024-12-28,Los Angeles
0c7097e3-a99c-4ce4-bf58-e8c452c5924f,P1003,Floor Cleaner,Home Care,3,29.59,2025-06-21,Los Angeles
c5027fae-a8e3-46fb-8561-2ae3a221d816,P1008,Facial Tissues,Family Care,9,20.85,2025-05-25,Los Angeles
a46ac003-5616-4307-b4dd-955c0c1f9605,P1000,Liquid Detergent,Fabric Care,10,4.85,2024-09-14,Chicago
befd6cc2-c6ac-466f-8d71-b67d92449f2d,P1003,Floor Cleaner,Home Care,9,21.3,2025-05-17,Chicago
4640eda6-6bcd-4f99-b1b2-55eb8bca9690,P1019,Shaving Foam,Grooming,10,7.79,2025-06-24,Los Angeles
43fa9ba4-737f-4f46-b7fc-9d66bad12dd4,P1004,Diapers,Baby Care,5,8.71,2024-10-04,Chicago
288f37ea-9125-4352-b5c5-d7233be84847,P1007,Tampons,Feminine Care,8,10.72,2024-09-23,New York
90e08d05-6df1-4d18-be0d-5b93b0363769,P1008,Facial Tissues,Family Care,10,6.4,2025-05-07,Chicago
86c10173-7ea7-4773-946f-f3269a203d96,P1006,Sanitary Pads,Feminine Care,5,26.53,2024-12-19,New York
5d18d15f-963c-4a59-b9d6-62d262164954,P1005,Baby Lotion,Baby Care,3,2.48,2025-06-03,Los Angeles
f3e8452d-6c90-4f68-acd9-3f0561886973,P1011,Hair Conditioner,Hair Care,6,9.62,2024-11-16,New York
1918f93d-3924-40f2-90e8-0ee9bbc77d17,P1013,Face Wash,Skin & Personal Care,9,16.45,2024-08-13,Chicago
eb9a1732-60ed-44e5-9013-5a881cf5d136,P1009,Paper Towels,Family Care,5,6.35,2025-01-25,Los Angeles
9e0fc2a5-0ff9-42f0-9a0c-0a84d6661724,P1018,Razor Blades,Grooming,9,5.18,2025-03-03,New York
0020329d-947f-458b-96d1-729c601958c2,P1004,Diapers,Baby Care,5,29.92,2024-11-23,New York
7f3f5d5c-faed-4a38-ac2d-b239368646f7,P1001,Fabric Softener,Fabric Care,6,19.22,2024-09-28,Los Angeles
24516057-1b21-407e-a6fa-5b36aeebfff4,P1001,Fabric Softener,Fabric Care,4,9.21,2025-04-26,New York
759c2315-d09d-46fd-b4b0-4875419e38fb,P1011,Hair Conditioner,Hair Care,9,10.38,2025-04-30,Chicago
486d7668-fa67-4e70-bdeb-009936abe9c3,P1018,Razor Blades,Grooming,10,27.72,2025-06-17,Los Angeles
120549be-93af-4614-9e42-4c683078a063,P1003,Floor Cleaner,Home Care,4,18.22,2024-10-24,New York
8b48aacf-2474-40c4-9330-b797bc24c5d8,P1000,Liquid Detergent,Fabric Care,8,12.7,2024-11-20,New York
5e911a8e-d728-47b3-ba97-5c23f68bc1c3,P1009,Paper Towels,Family Care,10,20.71,2024-07-20,New York
8ca3a769-7291-47a4-a729-11086f2ed337,P1013,Face Wash,Skin & Personal Care,7,17.06,2025-02-07,Los Angeles
a819da56-ec80-4d46-83a9-43998faea963,P1000,Liquid Detergent,Fabric Care,8,3.84,2024-11-20,Chicago
915942bb-e708-4ae4-8b06-6326aa929414,P1011,Hair Conditioner,Hair Care,9,15.38,2025-04-05,Chicago
0fffcb39-14c0-4cac-9acb-06cc98549510,P1008,Facial Tissues,Family Care,5,27.86,2025-01-30,New York
4808a5e5-08de-4914-9ea3-b9711d7a682e,P1010,Shampoo,Hair Care,9,18.09,2025-04-15,New York
7a7dfa11-51c7-4184-bd44-efeb004db262,P1018,Razor Blades,Grooming,6,19.19,2025-01-08,New York
bafc9c82-03bd-4a86-abcd-060523cd9b8f,P1012,Body Lotion,Skin & Personal Care,10,3.86,2024-09-27,Chicago
464a52ae-da98-4612-80f7-1ed069e644c8,P1001,Fabric Softener,Fabric Care,9,26.2,2024-08-07,Chicago
09c17b64-c402-49dc-9433-12477cf7f55d,P1011,Hair Conditioner,Hair Care,9,23.04,2025-02-19,Chicago
941a3bd5-fa54-4f0e-b8f0-e284aee7dfd8,P1016,Pain Relief Tablets,Personal Health Care,3,11.47,2025-01-31,Los Angeles
6c936eb6-7ad5-49f5-88f5-144553eedcaa,P1005,Baby Lotion,Baby Care,10,6.8,2025-06-13,New York
e978109f-ae6b-47e9-bfdf-fe0d3c3059d9,P1005,Baby Lotion,Baby Care,10,3.61,2025-03-02,Los Angeles
734f209e-3eeb-4b80-9cf9-4dd5ab7ebe56,P1010,Shampoo,Hair Care,5,17.73,2024-08-22,New York
9fa559a8-de43-4e24-b9d9-4e149f2f0294,P1003,Floor Cleaner,Home Care,10,4.21,2024-11-02,Chicago
e9c5ae9b-6946-46cc-b534-7675e58abe21,P1010,Shampoo,Hair Care,2,28.33,2025-02-10,New York
8557b48b-efac-43cb-8f2a-ab46da81e7e4,P1007,Tampons,Feminine Care,8,14.26,2024-11-16,New York
dc43c4c2-9879-4750-9b45-0d6d5021c1a1,P1014,Toothpaste,Oral Care,2,22.99,2024-07-13,Chicago
04b7921e-45aa-4382-8b01-f484c2cea2cd,P1000,Liquid Detergent,Fabric Care,9,5.85,2025-03-08,New York
7c3350a1-4202-4f27-a542-7d35f2779c3d,P1015,Mouthwash,Oral Care,4,13.74,2024-10-28,Chicago
41129829-f33e-4757-a456-aae81fb6e8ba,P1014,Toothpaste,Oral Care,9,2.92,2024-09-13,Chicago
97ff1bec-b22d-494e-8099-965af1d56c8a,P1010,Shampoo,Hair Care,9,18.49,2025-02-28,New York
f38e1168-73da-4101-9cf8-ed0174295d18,P1005,Baby Lotion,Baby Care,7,10.06,2024-08-08,Chicago
dcdddb5a-57a6-46e4-a1ca-6ced30d01518,P1013,Face Wash,Skin & Personal Care,1,19.54,2024-10-16,Chicago
1f859449-d3c5-4205-a5f2-f4cc8c4eefdd,P1008,Facial Tissues,Family Care,7,2.69,2025-03-15,Chicago
aabcf8ee-e7f0-4d9c-8a73-f34c2cab78f9,P1002,Air Freshener,Home Care,4,26.03,2024-08-27,New York
9b4e040e-92eb-4010-b930-5d4cd0de1ab1,P1012,Body Lotion,Skin & Personal Care,6,14.08,2025-03-26,New York
474be8d0-f9a7-4325-9ec7-aa24e8f91ff5,P1000,Liquid Detergent,Fabric Care,9,11.06,2025-05-31,Chicago
8596d77f-65a5-4ec8-904c-dcb859712598,P1016,Pain Relief Tablets,Personal Health Care,7,21.51,2025-03-17,Chicago
da5ec39e-30e2-4145-82dc-21b831d8aeb5,P1010,Shampoo,Hair Care,1,18.81,2025-05-23,New York
52cbdfd8-6790-48e8-b376-ff8993b3f2ab,P1005,Baby Lotion,Baby Care,2,23.45,2024-09-26,Los Angeles
c378af45-a94b-4ba8-8112-7e44a5021e5e,P1015,Mouthwash,Oral Care,8,23.1,2025-01-07,Chicago
8c16cbf3-2346-4693-be29-c93349c1aca1,P1013,Face Wash,Skin & Personal Care,8,2.64,2025-04-05,Chicago
ebcb4266-f270-4b9a-b93b-e4caaf82e56d,P1013,Face Wash,Skin & Personal Care,10,28.74,2025-05-20,Los Angeles
03ac81f2-341c-4421-8bc3-8328b954c6d6,P1015,Mouthwash,Oral Care,9,22.41,2024-07-14,Los Angeles
a150e610-8d52-488c-8618-e7846d33d43c,P1013,Face Wash,Skin & Personal Care,6,25.53,2025-01-09,New York
1855bdf7-6b5c-4551-8422-4006a3654152,P1011,Hair Conditioner,Hair Care,8,27.47,2024-08-22,Chicago
a14015d6-4a11-4801-aa78-f87fd90bc990,P1008,Facial Tissues,Family Care,10,28.55,2024-08-30,Chicago
4ee4699c-af59-46bf-bc2a-cc7a1a0036d0,P1017,Cough Syrup,Personal Health Care,5,13.1,2024-10-24,Chicago
669b5727-5219-421c-8b5e-8ebf374dd993,P1002,Air Freshener,Home Care,1,2.01,2024-11-03,Chicago
84c436a8-c87b-4a9e-aed5-897accd3b54d,P1004,Diapers,Baby Care,4,24.44,2024-09-11,Los Angeles
9f82ef59-635b-4864-9180-5d6a66975d3d,P1008,Facial Tissues,Family Care,7,27.03,2025-02-11,Chicago
eecd816b-229b-456e-b1f6-4cef176851c9,P1002,Air Freshener,Home Care,9,27.82,2024-09-03,Chicago
2d3d6db1-f8ba-41e4-9757-78aa71dc1233,P1018,Razor Blades,Grooming,6,27.7,2024-07-18,New York
601cf5b7-608c-46ed-b626-238f4613ab84,P1007,Tampons,Feminine Care,8,21.73,2024-12-03,Chicago
a1df9c12-566e-47f1-9c1e-600889f39346,P1015,Mouthwash,Oral Care,5,10.67,2024-07-28,Los Angeles
cdaa1745-64ce-4e2c-af12-364ebfd863f1,P1009,Paper Towels,Family Care,8,13.12,2024-10-10,New York
ce1c6b81-394d-4cfe-a1ad-093fa24395f2,P1003,Floor Cleaner,Home Care,2,6.66,2025-06-19,Los Angeles
c11c69f1-733f-454a-825b-30c3e86359ab,P1014,Toothpaste,Oral Care,9,2.07,2024-10-26,New York
a5997155-2cf8-48ff-8d41-e96b7ce9edfc,P1007,Tampons,Feminine Care,6,22.09,2025-03-25,Los Angeles
65aa08ad-28e6-4494-9054-647f6edd5e98,P1009,Paper Towels,Family Care,5,22.52,2025-06-05,Los Angeles
182fd59c-a588-4582-90f7-5f7a0ea51fef,P1001,Fabric Softener,Fabric Care,6,21.41,2024-10-19,New York
1335ac6b-3030-416a-85fe-86aa36886b0d,P1006,Sanitary Pads,Feminine Care,3,19.38,2024-08-23,Los Angeles
78761e5d-db3d-484e-bafe-ea951ca97565,P1009,Paper Towels,Family Care,6,21.87,2025-06-17,Chicago
7d3f76d6-6913-461f-866d-7dde297403c8,P1004,Diapers,Baby Care,1,6.41,2024-09-22,Chicago
12684499-e525-4d37-b6a1-a1589d305f08,P1017,Cough Syrup,Personal Health Care,7,15.64,2025-04-27,Los Angeles
b730e010-181d-4faf-9b5a-3e5c83d635d2,P1016,Pain Relief Tablets,Personal Health Care,6,15.12,2025-01-02,New York
088813db-8578-4801-b546-3100b0218aea,P1011,Hair Conditioner,Hair Care,4,19.61,2024-11-03,Los Angeles
4f7ab1fa-fb12-4c3d-88de-c24f19263b61,P1013,Face Wash,Skin & Personal Care,2,24.86,2025-03-08,New York
5af1a113-e7c1-48d4-86bb-28dbea4ca289,P1000,Liquid Detergent,Fabric Care,8,28.08,2025-04-30,Los Angeles
c5aea52d-9a6d-4a40-b021-2fb51cfb6c42,P1005,Baby Lotion,Baby Care,3,27.92,2025-04-12,Los Angeles
34b0bef0-c568-4408-a42e-4b749a82d211,P1019,Shaving Foam,Grooming,1,10.31,2025-06-08,New York
edde1219-8f2b-42de-b7ff-63870f13e1d2,P1001,Fabric Softener,Fabric Care,10,26.38,2024-12-10,New York
2cbd87e8-d24c-48c2-99a8-38adac7e2158,P1015,Mouthwash,Oral Care,8,22.99,2025-05-07,New York
98bd3f48-ffbd-4dd4-8f0a-81d85b0f8ca7,P1002,Air Freshener,Home Care,2,22.12,2025-06-08,New York
eaf7111b-1721-41af-9d5f-2be52bc09d20,P1009,Paper Towels,Family Care,1,2.91,2025-03-17,Los Angeles
2ead54e3-ec15-4939-9879-57dabe7fa7ea,P1017,Cough Syrup,Personal Health Care,3,25.56,2024-10-25,Los Angeles
a85d7d36-2811-4d02-bf89-436b8a0eb47c,P1017,Cough Syrup,Personal Health Care,8,14.52,2024-10-01,Chicago
460625ca-324d-4559-902a-f07cb82bfea9,P1007,Tampons,Feminine Care,8,13.49,2024-07-25,Chicago
b6642a31-7218-45fd-89ae-fe3d84b659c7,P1019,Shaving Foam,Grooming,9,3.2,2024-11-25,Chicago
95786760-e8be-47f8-9a2f-11b6583bf89a,P1011,Hair Conditioner,Hair Care,7,15.68,2024-07-03,Chicago
c4d6132d-9973-4f55-af07-24c53c1cbaf9,P1013,Face Wash,Skin & Personal Care,2,9.5,2025-05-30,Chicago
298b8e3c-6f7b-4ef5-bf90-651effec9bcd,P1009,Paper Towels,Family Care,10,10.53,2025-03-04,Chicago
e0bcf96f-078e-4ee8-95de-6c30ca15a8fb,P1002,Air Freshener,Home Care,4,18.85,2024-09-16,Chicago
e7ed131f-b611-427d-8b2f-cb9462d4e53e,P1005,Baby Lotion,Baby Care,8,28.75,2025-04-24,New York
7d9dc8c6-1013-4355-9ff0-0ed7ceeb5d82,P1005,Baby Lotion,Baby Care,1,25.62,2025-05-03,Los Angeles
550b1e36-d061-4146-b5b9-4bc193a7b4dc,P1008,Facial Tissues,Family Care,2,4.18,2025-02-13,New York
f4c18359-c2de-476c-a082-b54ae6da02df,P1014,Toothpaste,Oral Care,3,6.72,2025-02-15,Los Angeles
cbd68abf-2b17-4e57-82a6-564aff3a8dfc,P1000,Liquid Detergent,Fabric Care,7,12.18,2024-12-11,New York
95d67835-6848-40d0-ac2b-b81bbb1012c3,P1007,Tampons,Feminine Care,3,25.86,2024-11-28,Los Angeles
d8451a02-0b96-4ee0-a169-6dd5f1a06ec1,P1011,Hair Conditioner,Hair Care,10,9.55,2025-02-05,New York
5f115066-bbff-4fbc-af90-28887c306019,P1013,Face Wash,Skin & Personal Care,6,9.45,2025-03-24,Chicago
8223625c-e11d-4e4c-889c-4b111fd20347,P1002,Air Freshener,Home Care,8,3.19,2025-06-07,New York
8e7e5c5d-606b-406b-883a-c9306e0a17d3,P1000,Liquid Detergent,Fabric Care,2,15.67,2025-03-02,Los Angeles
294887f4-08b9-4d87-bf96-a9ab4b5b07b2,P1016,Pain Relief Tablets,Personal Health Care,5,17.39,2025-02-06,Los Angeles
261a6344-6ad2-4c7c-97dd-8cd4f2cbf64b,P1012,Body Lotion,Skin & Personal Care,2,14.09,2024-12-21,Chicago
960dbf88-7717-4ee6-a71c-e71a1e0305e4,P1000,Liquid Detergent,Fabric Care,8,10.33,2024-11-30,Los Angeles
06af3a77-12ee-416d-8225-304832b202f7,P1018,Razor Blades,Grooming,9,26.77,2024-09-03,New York
88025184-87e6-4845-afd5-6f96675e1e58,P1004,Diapers,Baby Care,8,4.16,2025-04-12,Chicago
72ff19e0-7cba-4acd-953b-9b97d5c6646d,P1011,Hair Conditioner,Hair Care,8,10.39,2025-04-19,New York
c8af191e-aad1-42cf-a08b-dab6f655fd49,P1017,Cough Syrup,Personal Health Care,5,9.97,2024-09-26,Los Angeles
9bcaafd5-0ec4-408e-8a46-d5552b6e1524,P1019,Shaving Foam,Grooming,2,27.29,2025-05-23,Chicago
a6424fa4-fa07-44ef-95f6-fa924fe8b37a,P1014,Toothpaste,Oral Care,3,28.13,2024-08-18,New York
d807fea1-121a-4ef8-a164-242bac0384c0,P1003,Floor Cleaner,Home Care,5,16.99,2024-08-16,Chicago
786621d8-1b55-46b6-bd98-d366c4f553df,P1001,Fabric Softener,Fabric Care,3,28.26,2025-05-01,Los Angeles
27ac252e-9260-4eb9-ac1f-0e6e69ee7795,P1011,Hair Conditioner,Hair Care,4,22.2,2025-04-22,New York
f1490a57-7ec7-48b5-9a16-6ed6a347e638,P1009,Paper Towels,Family Care,7,6.75,2024-08-09,New York
429769f3-6ba4-4bd5-b4df-db39f787e139,P1015,Mouthwash,Oral Care,4,7.19,2025-03-28,Chicago
accf4d12-a64a-4588-994b-f84235c920f9,P1008,Facial Tissues,Family Care,4,25.9,2025-01-29,New York
9e4eddf9-ba96-441a-9c6a-867bdc85036d,P1004,Diapers,Baby Care,1,16.53,2025-04-10,Los Angeles
571e7349-9610-4c79-a96a-22fc9878457a,P1019,Shaving Foam,Grooming,8,16.8,2025-02-09,Los Angeles
8a7a54e0-1b95-430a-a9a7-eefae6b1345b,P1006,Sanitary Pads,Feminine Care,10,13.51,2025-04-21,Chicago
f5c4931e-7c5a-4f72-bd60-e827a9350f4f,P1012,Body Lotion,Skin & Personal Care,8,16.7,2024-08-18,Los Angeles
3afddebf-5d6c-48b2-aa24-b205f12bbafd,P1004,Diapers,Baby Care,6,6.05,2025-05-07,Los Angeles
29eef873-01dd-4bb0-8b8c-273b926c84c8,P1007,Tampons,Feminine Care,1,20.09,2025-03-17,Chicago
99f86ac8-5019-46f6-86d6-34e6987785d1,P1015,Mouthwash,Oral Care,9,27.68,2024-07-27,New York
770482fd-9972-4c94-8d4c-dc6bc575145b,P1009,Paper Towels,Family Care,6,24.05,2024-12-25,New York
58f68382-a718-45b4-ab0c-f2fdb4dd9fb5,P1006,Sanitary Pads,Feminine Care,6,10.17,2024-07-24,Los Angeles
0f32b0ce-420d-4ea5-bee7-3b20e795d6be,P1007,Tampons,Feminine Care,2,22.68,2025-06-13,New York
e8158243-59f2-49b1-9c51-fd7310dfe255,P1003,Floor Cleaner,Home Care,8,11.71,2025-01-03,Chicago
96b2309b-c11c-411f-ba4a-439215cf9a59,P1013,Face Wash,Skin & Personal Care,8,16.4,2025-01-30,Chicago
edf4da67-05a2-4eca-8999-051e19c1ca7f,P1012,Body Lotion,Skin & Personal Care,10,18.38,2024-08-06,New York
fbaf9d1d-0ffc-4ed5-9890-f6468674f74c,P1007,Tampons,Feminine Care,9,7.38,2024-12-01,Chicago
a6b82e0d-3fea-4f62-aa01-5cf049ed23dd,P1004,Diapers,Baby Care,4,13.26,2025-02-18,Los Angeles
a861cd76-6269-49c9-ac32-d0239907af41,P1015,Mouthwash,Oral Care,5,20.44,2025-05-18,New York
706d9d4f-40de-4eed-8f9f-53093c2d4441,P1010,Shampoo,Hair Care,7,23.69,2025-02-17,Los Angeles
40fb5ed2-f6c8-4ec3-a47b-f435d9bcd9f7,P1018,Razor Blades,Grooming,8,11.64,2025-04-12,New York
b299a871-dd0f-496e-96db-5f6c7d636f69,P1011,Hair Conditioner,Hair Care,9,13.57,2024-09-20,Chicago
792dc256-7099-472b-a138-0da402163647,P1018,Razor Blades,Grooming,1,15.69,2024-09-12,Los Angeles
9eed2d23-7ec1-4afc-8ee0-498771118d1b,P1010,Shampoo,Hair Care,5,12.85,2024-10-08,New York
cf2b9dc4-8d52-4fca-be45-aade4e47b9aa,P1007,Tampons,Feminine Care,8,9.07,2025-05-15,New York
a65ef0aa-6804-494c-9956-aa91b6fc906f,P1001,Fabric Softener,Fabric Care,7,2.44,2025-05-20,New York
af12dd30-3681-44e9-a551-4ac5b1858444,P1003,Floor Cleaner,Home Care,10,27.25,2025-03-02,New York
f1e278a9-5267-43e3-9db3-fbc256ddaa00,P1004,Diapers,Baby Care,10,7.98,2024-09-27,Los Angeles
436cea9b-0894-45cc-bcd7-ff47cf1b06d0,P1003,Floor Cleaner,Home Care,7,15.42,2024-08-03,Los Angeles
8edcd96c-e067-4147-b039-e47f054c5c7b,P1016,Pain Relief Tablets,Personal Health Care,4,15.69,2025-04-04,Chicago
71811f6b-70d2-4e50-b2ec-f6c47d1d27d4,P1017,Cough Syrup,Personal Health Care,4,21.4,2025-04-02,Los Angeles
20b43b64-a250-4d49-89f0-f04a89870ec6,P1005,Baby Lotion,Baby Care,2,4.27,2024-07-03,Los Angeles
